symbol,market_type,side,timeframe,regime_ok,mtf_ok,adx_min_cfg,atr_min_pct_cfg,bb_bw_min_pct_cfg,chop_max_cfg,don_len_cfg,breakout_buffer_pct_cfg,volume_mult_cfg,rsi_long_cfg,rsi_short_cfg,mtf_confirm_cfg,adx,atr_pct,bb_bw_pct,chop,rsi,rvol,don_ok,rsi_ok,pchg,pchg_ok,signal_now,ts
ETHFI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,65.55852602593433,0.1977297603844149,1.0306276438756357,30.728025765721135,21.91009512689081,7.815286096309818,False,True,-0.004648180798204837,False,False,2025-08-11T11:03:21.875661+00:00
CYBER/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,36.417773402547105,0.17060641243472371,0.3822161849314404,55.56291075371207,47.99997312001526,1.036484843626565,False,False,-0.002612330198537016,False,False,2025-08-11T11:03:22.137104+00:00
ALPINE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.252829593817864,0.14424774574843818,0.5327119964696522,46.74137210756581,55.06324234902583,1.1918070505700014,False,False,0.00014641288433381305,False,False,2025-08-11T11:03:22.393661+00:00
HYPE/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.073583434956966,0.08458537521273596,0.18794440019998618,61.118056242471,41.603051212050175,0.6860917885166135,False,True,-0.0008959594414458261,False,False,2025-08-11T11:03:22.663484+00:00
PROM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.57744557035883,0.17929296324219385,0.8085095502088552,40.77741778246731,34.558819971886365,0.8159362549774791,False,True,-0.006704659738518304,False,False,2025-08-11T11:03:22.921165+00:00
STX/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.05218637471345,0.15446633429381207,0.8577988399824684,34.72037994747731,28.695617240118395,3.1816561896746434,False,True,-0.004157463946992457,False,False,2025-08-11T11:03:23.172801+00:00
SPK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,76.61986366471545,0.2505814310005495,1.021634048555761,55.609894415241875,31.50654719749241,0.8063858431216196,False,True,-0.002223663485592553,False,False,2025-08-11T11:03:23.425173+00:00
FARTCOIN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.438908096750325,0.25947305493425515,0.7112245504162187,55.5956470997387,39.999977142870215,1.9742243712615104,False,True,-0.006754111198120749,False,False,2025-08-11T11:03:23.675707+00:00
VVV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.72653364012341,0.15328874904300446,0.8732513150698377,33.2720895904888,19.999993000002448,4.426440221784059,False,True,-0.006504621704895519,False,False,2025-08-11T11:03:23.927661+00:00
OM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.49853815735978,0.2002138961128532,0.494334261920243,60.23988675786584,52.50640235102053,0.9376578351226165,False,False,-0.0002450036750551998,False,False,2025-08-11T11:03:24.177948+00:00
M/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.79647976982079,0.31110370637075035,1.6956503472435756,42.85422891801732,47.69225633141629,0.4172656857849473,False,False,-0.006560846560846545,False,False,2025-08-11T11:03:24.434968+00:00
SYRUP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.71573190759927,0.14891266491120103,0.4580044658917896,45.1752849207531,33.2695094124027,0.8865242284596628,False,True,-0.005496231155778908,False,False,2025-08-11T11:03:24.689334+00:00
BCH/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.024831373907425,0.1306344620294023,0.7187000370924768,41.93653559284466,68.49710968801156,1.5943267300756476,False,False,0.001880176838253922,False,False,2025-08-11T11:03:24.956482+00:00
LTC/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,63.07533113701302,0.16747523496269498,0.7540165082540594,53.17325553738092,62.841529573890014,1.7709386151216553,False,False,0.002229299363057269,False,False,2025-08-11T11:03:25.208676+00:00
TIA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.52432409885245,0.1411675931602762,0.7276989849816905,35.36186135488946,26.94062204709097,2.640831227183311,False,True,-0.004379482126238621,False,False,2025-08-11T11:03:25.458351+00:00
VIRTUAL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.50709655221008,0.14303805146306095,0.5057949133510509,50.73772484556169,42.564072005281496,0.938334204128497,False,True,-0.001980898478952886,False,False,2025-08-11T11:03:25.708835+00:00
HEI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.42400758125394,0.24666381343537883,0.6356003554211124,47.73979034581693,60.344681926629406,2.3456730193158837,False,False,0.002594292556375999,False,False,2025-08-11T11:03:25.966539+00:00
XLM/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.81512349158441,0.18245529545898592,0.39289441425115695,58.011260227172826,40.82223619510931,2.1868941240184028,False,True,-0.0028723568792946574,False,False,2025-08-11T11:03:26.221727+00:00
UNI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.15613404509689,0.11403277031514376,0.7158381133437512,46.55698090103412,30.8943054266648,3.8110673183034014,False,True,-0.0005483959418700612,False,False,2025-08-11T11:03:26.476092+00:00
KAITO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.30630324630223,0.1675102234087689,0.5005769350791448,51.59424667474022,46.543748773618184,1.5977650379765835,False,False,-0.0006534879921580306,False,False,2025-08-11T11:03:26.731814+00:00
LA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.68140387855351,0.21197757733567613,0.9272442200152864,41.628966386579926,27.77770576150398,1.7715151539508165,False,True,-0.00558191459670665,False,False,2025-08-11T11:03:26.985594+00:00
RAYSOL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.68725610324324,0.12021896649404648,0.3910581995929847,58.26039902922256,39.59389456054513,1.3664715827798848,False,True,-0.0021304440454087414,False,False,2025-08-11T11:03:27.235935+00:00
METIS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.320722220323184,0.19690855146143552,0.7301999268800273,43.175806391234374,39.393937722681336,1.0108201515299173,False,True,-0.004907306434023928,False,False,2025-08-11T11:03:27.504558+00:00
PNUT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.9347731025591,0.18128068041231443,0.7997144634274657,39.35421553664588,32.24169990332558,1.5643250763923275,False,True,-0.005434140578854052,False,False,2025-08-11T11:03:27.762108+00:00
PENGU/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.74720274589654,0.186263600631984,0.4900701252357149,55.652836202428695,46.433652050210405,1.2477601090319215,False,False,-0.00233206590621049,False,False,2025-08-11T11:03:28.024171+00:00
OP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.3087421735178,0.16093545090741937,1.4291636509690573,27.722530055624564,22.22220061730529,0.8798909952231136,False,True,-0.0038260425966075706,False,False,2025-08-11T11:03:28.276026+00:00
COW/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.82291125480949,0.15711860607335643,0.7198634098000737,52.19006331089891,32.786809997484994,1.9521858134751278,False,True,-0.0038526366482061203,False,False,2025-08-11T11:03:28.528695+00:00
ALGO/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.476038648428755,0.18330570858650513,0.6132749202362225,48.53755282568285,39.53475500312354,0.9576474917357721,False,True,-0.0022296544035673715,False,False,2025-08-11T11:03:28.784787+00:00
RUNE/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.69728294878925,0.11069330190761725,0.349685430518063,62.471497192815065,45.454487603378865,1.6052720513684342,False,False,-0.000693962526023717,False,False,2025-08-11T11:03:29.033344+00:00
DIA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.80985937797659,0.13883908371252499,0.54174001043773,46.75736380148273,34.4085503527194,3.6091515729252204,False,True,-0.004871673003802313,False,False,2025-08-11T11:03:29.284423+00:00
ILV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.6830062121977,0.2003225414505011,0.548076922453082,57.491822054835616,45.39473475155787,1.4087923870775916,False,False,-0.004900611199823879,False,False,2025-08-11T11:03:29.539497+00:00
TRUMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.28622214418958,0.13343422386603052,0.7145668074453789,46.62800682280242,32.5842645373078,1.14353984144683,False,True,-0.0022050716648290836,False,False,2025-08-11T11:03:29.801499+00:00
BTC/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.82911762660409,0.05708986938445706,0.21279676143733128,47.12036371452352,53.07634354502369,0.42972501090757614,False,False,0.00028818967339594437,False,False,2025-08-11T11:03:30.062569+00:00
PENDLE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.90306504730498,0.16068291030334828,1.0301971672846668,54.0402066831591,37.78089144757749,0.6790549169858647,False,True,-0.0020512241479893056,False,False,2025-08-11T11:03:30.311739+00:00
EIGEN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.09704011899945,0.14789425455925567,0.7328460599594805,44.02801542215219,30.6532447665614,2.690224836630591,False,True,-0.00314308164868915,False,False,2025-08-11T11:03:30.573484+00:00
NEWT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.22423458190338,0.11185553772595062,0.48376620258808084,42.198786420264305,29.72961723928661,2.0289849962093114,False,True,-0.003859939343810348,False,False,2025-08-11T11:03:30.824080+00:00
ORDI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.82978198200063,0.15774141527156832,0.640080148477231,45.240490044469915,35.08771642556712,1.7409706688105457,False,True,-0.004854368932038944,False,False,2025-08-11T11:03:31.077115+00:00
IP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.58235309774282,0.09487826008642339,0.30031236544750195,59.75080933336837,54.65549596208479,1.229221927496431,False,False,-0.0016195436802201035,False,False,2025-08-11T11:03:31.326755+00:00
TRB/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.948329650742004,0.13168408387079059,0.6016455924219964,38.73430368619426,30.912862172655693,11.779000846690183,False,True,-0.004522690106296023,False,False,2025-08-11T11:03:31.578246+00:00
CFX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.62618422300543,0.13585073348680132,0.3735563369619049,51.974019509915216,39.32563649479007,3.0377282342462495,False,True,-0.0036258513400949655,False,False,2025-08-11T11:03:31.827652+00:00
IO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.06331806462781,0.1609927407893524,0.6778662544523998,44.840007977231636,34.65341731209469,1.7438932637806597,False,True,-0.004387339392040168,False,False,2025-08-11T11:03:32.080603+00:00
ADA/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.788571654002105,0.14747373564525523,0.4530505190044827,52.14126443980284,39.65512455415967,0.6763686135815371,False,True,-0.0024764735017335227,False,False,2025-08-11T11:03:32.333387+00:00
XRP/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.05247644522472,0.14411748011750855,0.40298422361317243,53.56811765487836,44.53331670756155,0.7954442594579875,False,False,0.0001535720867376078,False,False,2025-08-11T11:03:32.590649+00:00
ERA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.99705764732987,0.13758876132828682,0.5826237413325328,58.88799003762007,48.83715630076076,2.169138463935889,False,False,0.00028506271379691306,False,False,2025-08-11T11:03:32.849975+00:00
DOLO/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.40044492661045,0.5640308219112408,3.3735818866850895,40.758255130639185,57.74728022804829,2.6614939200926315,False,False,0.014557539817266818,False,False,2025-08-11T11:03:33.102175+00:00
BSV/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.91125394168506,0.16135556606213836,0.8448536118773828,26.264953503719354,76.92307416173587,4.005107963761295,False,False,0.005372733378106176,False,False,2025-08-11T11:03:33.364680+00:00
YALA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,40.30858463594024,0.27410385742279997,0.5868069371498847,57.538201887025735,52.238696814663584,0.3195521372887497,False,False,-0.0011778563015312216,False,False,2025-08-11T11:03:33.614177+00:00
AVAX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.685824132199556,0.12716853919362583,0.6351303960331279,42.503749202970624,29.581992237466665,2.3242799854170024,False,True,-0.0034691745036573574,False,False,2025-08-11T11:03:33.877139+00:00
INIT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.02832985989131,0.17873541485346872,0.7258022203002592,36.92832395347068,29.85068389409345,1.4741307242157802,False,True,-0.006352087114337657,False,False,2025-08-11T11:03:34.142533+00:00
XTZ/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.12271758317585,0.2398448434452359,0.38622793024808294,62.227815850309995,36.36359008270353,1.133859529628521,False,True,-0.0022650056625141968,False,False,2025-08-11T11:03:34.393165+00:00
ALL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,85.07769749201542,0.09649101711443832,0.8537348566921559,38.22737300619619,23.076892011874662,0.42817124413857693,False,True,-0.0016296423363925117,False,False,2025-08-11T11:03:34.646888+00:00
BERA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.95162851334745,0.11343834758952581,0.6931743196838777,36.82605042803916,29.629614266125813,6.465890517736697,False,True,-0.004366812227074135,False,False,2025-08-11T11:03:34.899722+00:00
JTO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.18061106405683,0.11427625181341683,0.5591175752222338,40.770180208542875,31.718042112220914,7.636291725991514,False,True,-0.0038004750593825243,False,False,2025-08-11T11:03:35.151478+00:00
INJ/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.27799811030626,0.16571523229371252,0.7104336415509851,42.14311699080494,33.05784932723127,1.707238605897551,False,True,-0.004849251528568299,False,False,2025-08-11T11:03:35.407504+00:00
ZORA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.459595777536855,0.49659698421586584,1.6228756583465156,52.3723503639351,30.275099739634044,0.11709547214667276,False,False,-0.003911238825031971,False,False,2025-08-11T11:14:41.861671+00:00
ZRO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.70432161367997,0.42717913115778094,3.4504380238981134,34.882874056364045,13.005777715594448,0.03606215831899395,False,False,-0.007694186614557896,False,False,2025-08-11T11:14:42.118519+00:00
ZRO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.6808999085495,0.3866269122203069,3.4004890309204603,32.38991902616147,13.043475614367125,0.06764220317580098,False,False,-0.008126777732629042,False,False,2025-08-11T11:14:42.368889+00:00
AVAAI/USDT:USDT,,,1m,True,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.76310320373292,0.5258288975814577,2.661925301877018,43.58261131449691,52.940813151282356,0.9802313309882726,False,False,-0.0023940627244434243,False,False,2025-08-11T11:14:42.621015+00:00
STG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,85.02581736991131,0.4391648080784402,2.289287307701051,51.27369301978226,17.646986159468526,0.008722735074138116,False,False,-0.005091649694501044,False,False,2025-08-11T11:14:42.869824+00:00
BIO/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.389466049981074,0.8752305867285519,4.561044919917745,35.09940603227674,36.60304155834869,0.15000404457642394,False,False,0.00352350251143263,False,False,2025-08-11T11:14:43.123171+00:00
LISTA/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.82371574783321,0.6042537732708098,2.810018315334465,38.67482285226436,56.451570412796535,0.481559829059827,False,True,0.005692031156381061,False,False,2025-08-11T11:14:43.372905+00:00
LDO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,81.20301011279531,0.2823296052298695,1.789133095553878,48.86849220584491,29.729718480646852,0.07112392058372578,False,False,0.0,False,False,2025-08-11T11:14:43.628289+00:00
OG/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.643577928531045,0.44157757186308305,1.4736950571097411,58.13998217699663,59.541983142008135,0.02082315441706316,False,True,0.005330243337195784,False,False,2025-08-11T11:14:43.882833+00:00
LDO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,87.11728433564319,0.2984927303427645,1.714701017143695,46.290177223219025,29.799414980177332,0.3072828946644194,False,False,-0.0008337965536410197,False,False,2025-08-11T11:14:44.152120+00:00
OG/USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.5482237091656,0.3994333683959202,1.4162008129053743,56.10248686110992,59.481036262007045,0.0,False,True,0.0054834723509422645,False,False,2025-08-11T11:14:44.405049+00:00
SOON/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.03262528769745,0.5820614835001718,2.262839456117576,52.56200554232635,52.61733747206027,0.05101183788196881,False,False,-0.0056404997203057805,False,False,2025-08-11T11:14:44.678783+00:00
MLN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,75.84934953262754,0.5312043658796455,2.929174233634202,66.24713605600799,61.670759549408615,0.05427551015552943,False,True,-0.0005512679162074097,False,False,2025-08-11T11:14:44.930684+00:00
MLN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,79.74862191215819,0.42471371727073093,3.0630187107327482,60.44011083361135,62.49999781250013,0.0028223532427558554,False,True,0.0,False,False,2025-08-11T11:14:45.180880+00:00
SANTOS/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.30089548435877,0.20128578656926016,0.9319197118600461,47.211441352303396,72.97294536158788,0.2607649048536966,False,True,0.001404494382022392,False,False,2025-08-11T11:14:45.433570+00:00
SANTOS/USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.75625632423721,0.15005643044087447,0.9571998112778914,49.44753215558897,74.28568457144053,0.08476904293548672,False,True,0.00281392894829402,False,False,2025-08-11T11:14:45.692959+00:00
ENA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,83.65954838430467,0.2998256964815652,2.2827231035921347,39.86188781685594,21.428558035722702,0.07750381539654072,False,False,-0.003705075954057113,False,False,2025-08-11T11:14:45.954099+00:00
ENA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,84.12523098899872,0.32246317855042744,2.253647621521212,40.64469499119318,23.50425944189587,0.0887601345003491,False,False,-0.0034546576187538536,False,False,2025-08-11T11:14:46.204649+00:00
MAGIC/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,38.65537708413198,0.7097688605023669,1.7802787612175968,49.64397648554799,26.399970432032973,1.2950485011333652,False,False,-0.018327224258580466,False,False,2025-08-11T11:14:46.463155+00:00
ACM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.07427573474516,0.3156163415883979,1.2899233023951442,42.41027897768328,71.4285357143039,0.04123076923073298,False,True,0.010073260073260037,False,False,2025-08-11T11:14:46.611856+00:00
ZKJ/USDT:USDT,,,1m,False,False,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.56113352094445,0.41946397453014567,1.0960847814367698,59.53704309420807,47.368333795174856,0.0721288996894135,False,False,-0.0011529592621059015,False,False,2025-08-11T11:14:46.873905+00:00
